"010503088802304057","synthesized11","010503088802304003","010403088800404065","010503088802304075","010503088802304130","synthesized27","010203088801001032","010103088801804051","synthesized21","synthesized3","010103088801804145","010503088802304112","010303088800605040","synthesized7","010503088802304021","synthesized8","synthesized20","010403088800404106","010203088801001145","010503088801501062","010403088800404040","010503088802304166","synthesized13","synthesized19","010503088801501372","synthesized17","synthesized18","010503088802304053","synthesized29","010303088800605014","010403088800404002","synthesized12","010203088801001095","010503088801501236","010303088800605119","010103088801804085","010503088802304039","010103088801804130","010103088801804100","synthesized5","010203088801001111","010303088800605066","010203088801001152","010503088802304094","synthesized32","010303088800605002","synthesized4","010303088800605131","010303088800605036","010103088801804019","010403088800404093","010403088800404027","synthesized15","010203088801001062","010303088800605052","010303088800605107","synthesized16","synthesized24","010503088801501114","010503088801501572","010303088800605078","synthesized31","010503088801501183","010303088800605027","010503088801501503","010403088800404014","synthesized10","010103088801804004","010403088800404074","synthesized22","010503088802304148","010203088801001017","010203088801001047","010203088801001097","010103088801804069","010403088800404118","010503088801501306","010103088801804049","synthesized14","synthesized6","010203088801001128","010203088801001080","synthesized25","synthesized23","010203088801001002","010403088800404053","synthesized30","synthesized1","010403088800404079","010503088802304015","010303088800605100","synthesized28","010503088801501011","010403088800404143","synthesized9","010103088801804034","010103088801804115","synthesized26","synthesized2"
647758.080694549,1195986.64418359,922721.038327843,1172287.65188527,938360.341356534,798670.073681264,1052695.33084664,1219404.24843529,953257.624531967,1118516.21473781,1207440.42110066,115547.654566241,1046744.39188239,886217.660806539,715784.052796967,1138289.0946629,281210.289191891,1152923.35546808,1015745.1290402,792439.507182236,832904.870967542,943358.309756924,1077464.0193547,1058448.98474028,1195623.51503565,1227003.32592697,1223028.55628659,1223379.94938647,1018501.21186693,1169451.54068264,512065.028547816,909207.653220826,911715.056143761,1210258.95854586,1155930.51978281,987850.407279659,1214986.32851422,1170364.79806154,93687.9748936304,1119798.99175831,905231.150805931,1203307.98101203,1124439.78304623,1150359.20638607,559260.635652064,859943.398415533,1133051.70281844,693985.962505708,1225304.12440687,1169849.49062836,1163605.61275741,1162116.49889657,502860.253284232,1113707.79326887,1128271.55141419,1207895.17716114,1063112.21052876,1162439.8164756,1139994.05666935,1182912.95942079,1139044.09737952,1131738.86542304,1214262.02936989,0,1166259.71075855,1187759.94986075,1104809.84222073,1199721.14988506,1075522.5000638,1224627.82588135,1225013.67665409,100273.470970381,1148199.73153237,1158957.24785254,1227460.98195197,1091271.17908034,1187954.87258135,1120741.7126038,1185216.02987551,1095134.58955691,687627.27144594,1111072.16671721,1099051.82395273,1081030.22258294,1128276.63878884,1162705.74282469,1042728.55009716,1104197.69471966,1178512.75440908,1181626.50802719,1189003.20883843,1175768.52120106,1068627.95715826,979584.797326647,1119174.03864843,787196.617888249,1116272.25528548,1004092.94464372,821974.728314081,1138322.70668424
528156.155659055,40220.1254465328,243686.170935596,55999.6132929747,229802.706522395,370315.046639938,123463.468365457,71341.6741536245,233596.330215947,66539.7389717409,55493.9107229975,1161559.8292132,172468.997265882,281312.117313205,450669.860986237,29485.5956755571,885301.600369271,13350.9228358198,150829.023274394,380634.72419818,343074.54213139,222904.346900243,103113.193065539,115495.069045589,39734.0241990316,81335.8797073293,76113.1505303745,76575.626981663,148464.530986095,48850.4157796186,664472.062752012,257591.795330479,341270.555663761,59252.2092322273,10515.4488526607,198171.075617822,73519.9566562171,49721.0527846036,1074089.01741464,50998.1424876262,365874.150742029,58266.9133874791,50544.6648222361,20196.9512881816,607680.3634142,313454.287652309,33835.4100427956,510683.418945284,79106.3950984884,4901.8650567757,3650.86752068736,19393.6334294242,663940.373429561,59509.2104023204,47692.9237767786,56101.4864862997,147554.40913129,33222.4563879946,30029.9151084942,41982.4277046207,30683.6744716854,40534.738998646,72220.7697925628,1166259.71075855,0,47069.3749104195,86153.8231014698,53583.6468699735,91328.8939188998,78217.2224785579,78724.5679938888,1070293.85642329,24888.2851120167,8657.21146909011,81939.7578155733,95942.2642945851,47310.7394390364,55664.637322193,43948.247650274,80800.1109367954,478984.395019799,55396.2870723331,72711.4620885997,120828.552817994,63498.4653781746,28894.1415771201,178661.669710323,87039.4186423181,16693.4924367158,30063.1081697686,48615.9905267652,22225.5581679703,139331.677189733,235074.057800288,55767.8518650134,380786.000093561,61590.0042665622,2165625.45778093,344383.139315244,31417.4431734675
544555.605093159,17187.4604595406,268966.636144473,21006.29834632,258329.51336441,397207.055556446,161556.050086842,32087.8227242957,270377.381421967,111787.886244376,20325.727526415,1187065.69648072,217103.601780256,301693.648146165,472376.719186754,58897.815755365,906549.984224609,54674.8544567535,174484.739791211,409502.910785706,357884.060647013,247464.312279817,111021.626700319,129325.698258831,17300.7311918073,40933.331924345,36235.4314786112,36646.0071793316,171029.263736892,19697.3602265514,681635.775637984,283694.905776373,383461.567467636,22698.7154447206,51000.3406361695,236063.985268967,30122.5289295557,19184.4121466566,1095029.24700409,92153.0510739273,408677.405065159,15811.8323662663,94203.8065104099,65755.6498341402,628499.541843862,329295.749508929,72658.7480609218,543942.919662745,38913.6152485477,42524.5534513959,50481.8859845499,34251.1695666227,684899.849437146,75140.2321615812,60710.1489247421,20683.349692948,192272.576828998,26708.7287086232,54740.2764034103,5864.49275816178,73981.3478043308,84062.038521538,28982.7584934743,1187759.94986075,47069.3749104195,0,131214.990877232,11985.8353974745,123140.905804236,38113.142035311,38569.4265165338,1090775.07420766,70868.6892107878,46928.2573600312,41488.5434660331,98520.9256297592,266.816992567325,99369.752039323,3546.07115931695,121903.552345092,502693.283469802,89280.6699570408,112165.086721276,165665.139115979,60347.398004149,28167.4396553943,223278.400866662,132092.367383113,32046.8187141008,17228.333991635,1800.60499931962,24877.4966603804,184088.03291514,276811.114728341,98828.2556018722,400568.915522504,105259.879429705,2184181.21680001,366769.80641052,74598.7932880141
478820.270756248,126369.41397696,187678.619117669,133070.038308992,168383.702266858,306205.111941667,53114.9650682305,157490.890625873,156434.421839364,19631.7185623656,141646.955417167,1094282.73244576,86315.5866325395,232298.442690707,393652.435045287,76448.3141089998,825128.295015787,76559.5750555371,110749.246195564,313012.256391448,301331.073914923,169989.535251377,112399.986935595,108249.555724479,125883.166989643,167489.679816932,162265.105364766,162727.595604248,111439.720397793,125766.312841522,612214.045610671,199094.774848788,256016.072760571,145395.343810586,80280.2358388271,120360.48634815,159384.283699451,126925.73452718,1013722.40581419,41526.9379053784,280188.277529106,144027.057335987,37274.0906803206,66143.7526696943,549995.770115401,271183.596966942,60239.7316284019,434916.059678421,165258.449408814,91055.3789567219,82522.1831993517,97352.8191404904,605526.101191579,86629.8347767929,90531.7310427611,142252.416896784,61403.1442117799,108890.283256023,81802.2444109314,125552.024643916,57251.633868149,47254.7945530512,158109.235498457,1104809.84222073,86153.8231014698,131214.990877232,0,139292.229237652,56163.4355502981,164369.246366614,164876.602480021,1010635.65275306,61299.4635149913,84383.3325953411,168091.900930239,117400.329833622,131470.998770187,32243.3716772824,127876.045002727,23312.267969325,418155.136561297,54625.1368603792,32140.5293813572,34674.7694107689,111387.927216634,105494.190747819,92507.8829869264,1147.04065725763,102833.864298411,115245.619898521,132849.031201814,107058.319597043,53178.6712282946,150671.863490279,33364.4472800618,328740.206487228,26669.9236844353,2107253.49008988,288860.953946401,56653.8395897238
556486.309518005,15369.2876508136,280764.413986627,31046.1833197112,269928.386499502,408971.472916201,171793.396096206,20433.0953823035,281035.203394157,119717.116200295,9125.43956732288,1198947.69103178,225500.613846257,313644.905112545,484324.831964677,69215.2464807606,918511.356045806,62958.2167628064,186276.961613639,421149.881611563,369801.091931061,259282.34173251,122940.174361939,141288.823908942,15772.146929284,29790.4764964492,24832.1667708927,25265.6592548493,182861.333666132,31202.7706552227,693573.652633198,295457.934188789,392927.597039122,10832.6231696843,59178.8533609331,246484.820532575,20179.8175662259,30516.5728896558,1106992.9196266,101343.366776113,417939.913325056,4871.9092340891,102714.098944092,73238.6241957615,640460.548335136,341238.753256724,82050.2418906194,555220.268197898,27654.5179024864,48754.6669022937,57166.8266825001,43858.475270055,696861.123188472,86930.3024324443,72452.2842853709,9423.69555712471,200605.303654108,38202.1693123798,65393.7655169736,17119.0387884574,82384.9136473133,92527.9847286498,18888.2034740379,1199721.14988506,53583.6468699735,11985.8353974745,139292.229237652,0,134141.221263144,26812.2446418855,27292.4267943653,1102738.65876264,78216.38681377,55055.9135627414,30356.2516786647,110319.15926132,11796.296226629,107889.240415727,14645.2464453223,131324.184672598,514602.41489537,99744.6331474246,121909.378303663,173911.992974592,72205.9084339969,39140.157412941,231690.006212238,140171.12897825,37223.4363770861,24104.3065397192,10799.5635706383,32290.7743154409,192394.968469462,286362.125256575,107552.615809644,412531.485107605,113826.431775482,2196125.38107588,378695.842935756,83041.3607533068
440281.161736386,125869.125571123,152806.698608718,115928.794267278,138483.882810875,278994.630357187,43201.7477358762,154496.08921682,147632.105118588,55041.2966955959,139791.562526974,1070238.89491627,113332.259099819,192453.448135076,360340.488437721,65632.4573813023,794717.424485343,78021.1175719716,62730.6474521254,289442.883056838,257610.419551844,132420.801016335,60309.6758661309,52492.8093644378,125431.258162532,163891.641611933,158972.332220535,159406.732673721,61696.019775,109964.078092678,575811.005885926,166455.737552183,265699.314056408,143244.286945736,81307.512369194,114289.675319424,153209.852122112,111143.187597355,983530.555854606,45400.3126842142,291955.549469902,138613.805860846,51836.714092826,74856.6021367467,517432.574926637,227526.135426586,57671.2480043503,421292.006029387,161786.619769852,95301.435085656,88442.8120576425,91167.371576699,573585.498122607,53125.7987789395,64947.3362680642,140354.881701448,92287.6931175208,96546.8933303135,68862.041146384,117403.392788554,63615.8359929046,57151.7625696827,152118.684892408,1075522.5000638,91328.8939188998,123140.905804236,56163.4355502981,134141.221263144,0,160949.935736676,161427.258528346,979877.317939016,72936.8168953912,84737.7242331674,164456.404919457,69289.1344653212,123386.526727598,49696.7157318597,119935.395854344,33200.422951493,388016.489392349,35978.7522697415,28797.0067584486,72502.0046219372,79178.3517691314,95056.2947791914,118797.22750192,56369.1673042788,105163.751635711,111797.337315277,124705.284846558,104545.03036208,85837.5718591924,159750.018997425,47425.7307400101,291552.10392428,47506.0617990361,2075678.38650529,254090.437345315,62902.9640148084
580436.725342623,38000.3359871914,306875.241409794,52569.6550761467,296426.1757463,435159.833611111,198433.151967607,6890.29821197928,307805.811105055,144749.537200829,22724.2978576678,1224686.57078381,250682.680119367,338890.465164761,509572.410865473,95962.3396633369,943425.725396595,88739.5186160387,212423.006438483,447575.054141447,393669.975526275,285335.923303578,147209.527616369,166333.006740928,38486.7179905518,3206.64541159118,2105.23648638958,1642.38702748814,208886.536849249,55224.1560214254,717598.675281984,321654.415737034,418987.29224724,18993.7876551623,84942.9037747875,273181.199171547,10292.0684057349,54280.7173525962,1131787.67120994,127481.985053573,443819.476737686,22406.1414586534,128336.211470648,98288.6752723343,665399.739607028,365438.663587011,108379.528991577,581975.514815625,889.972353160931,73315.9254712502,81847.0931118467,70489.2610306984,721799.106041259,113135.249522463,98774.3618377266,22165.2420455422,225766.40377497,64790.1231106876,92200.1261032898,43691.4650930611,108059.651612395,118173.187553603,10615.4729169835,1224627.82588135,78217.2224785579,38113.142035311,164369.246366614,26812.2446418855,160949.935736676,0,509.289093720621,1127425.62752276,103078.604908629,80839.5076414291,3722.8873802237,133806.520169607,37881.682530898,133502.822923016,41163.1132192987,157537.520325114,540208.578392567,126499.497841741,148339.713451616,199043.701584392,96356.2563000315,65922.5748169422,256876.512237606,165250.163612476,61536.364218302,50220.0935138455,36635.5113761093,58245.3731544337,217545.308371856,312526.608586738,133332.806003826,437468.723181372,139451.113374111,2220184.53668509,404196.613131506,108743.32293307
580794.881581472,38507.6909750096,307307.710644406,52925.304441804,296876.80235766,435594.807438148,198927.636176577,7397.09241689349,308293.672271311,145256.906803003,23231.6218066924,1225101.75035862,251190.050456676,339290.924917863,509971.453519461,96451.0778365682,943812.244280083,89244.433825754,212858.18698587,448021.201509732,394027.665022854,285766.260695242,147587.910924192,166731.972598106,38994.04511613,2715.17623155865,2612.16904598573,2149.38831726662,209316.958361056,55623.2389346242,717958.282184443,322090.395197008,419492.034389704,19500.7359572147,85447.8182353848,273673.644266837,10558.5470564124,54675.56240408,1132169.99323388,127984.963172091,444325.410549171,22873.5879059924,128842.464531497,98795.940969017,665787.821419955,365806.354959353,108879.891966457,582443.784771547,385.505239998627,73823.2623224682,82354.461340612,70982.1856953741,722186.949319473,113576.305215536,99221.1538727857,22671.5453737096,226273.774131783,65251.5657569897,92682.8101875765,44156.821649499,108565.48058881,118679.240944557,10932.5139317509,1225013.67665409,78724.5679938888,38569.4265165338,164876.602480021,27292.4267943653,161427.258528346,509.289093720621,0,1127804.49405863,103585.963928879,81344.1209834708,3215.37030134803,134166.159973819,38337.2618138654,134009.195695883,41627.0369473374,158040.02393884,540620.03690257,126988.026334672,148839.026497344,199551.061377198,96739.5514081593,66396.5134840809,257383.880455419,165757.53043399,62043.7336930516,50719.7854351072,37087.4598820231,58747.5063464294,218052.673045459,313030.275623752,133838.447700162,437858.070457576,139957.48724861,2220543.07421874,404605.104730547,109249.040941941
549107.663901621,1099344.04084548,827119.447066266,1074993.98267264,843409.731522546,704480.156713081,958211.78187815,1122298.02008108,860632.032626197,1023888.95900366,1110563.94903611,166761.722633978,954931.75981447,789597.002449621,619627.589080797,1042090.30748694,185515.669396486,1056975.22910335,919567.747433385,699328.761798061,734881.254381157,847521.643896337,980216.640789938,961455.157828386,1098988.55514025,1129758.32755353,1125855.45763517,1126200.4349755,922194.87809286,1072309.27310582,412853.012678592,813873.517822998,825242.921140411,1113327.14091999,1059920.534357,894774.029315528,1117718.14410358,1073204.99414656,12447.1911203004,1024427.38538454,820372.483321902,1106256.25703589,1029275.19486259,1054729.23523928,462645.805013656,762279.222906473,1037270.77384336,607773.501262688,1128089.69346031,1073796.16202579,1067705.51902701,1065672.20841517,406353.685148174,1017045.44089969,1031587.18447458,1111009.72473974,970551.951257392,1065656.79708826,1043662.21553906,1086003.28503475,1043469.46843518,1036365.2830373,1117016.57678479,100273.470970381,1070293.85642329,1090775.07420766,1010635.65275306,1102738.65876264,979877.317939016,1127425.62752276,1127804.49405863,0,1052700.28775371,1062873.28801549,1130207.82521676,993861.018116507,1090966.1639591,1025686.23580066,1088281.59209937,1000289.9915119,592640.812266305,1015255.59307129,1003889.43891689,987729.257733007,1031077.06320154,1066025.25827776,951110.707462563,1010044.58746601,1082255.07076348,1085013.84033034,1091993.98114768,1079294.91573408,975834.651429431,888752.339983645,1024056.70446727,690309.6343122,1021336.54540848,1096643.24164729,725919.798944228,1042753.92793697
512921.488355777,65078.6639529707,225583.039825665,76280.1041576325,210307.539912711,350846.664145185,100667.242726348,96197.4186230967,210611.754717826,41673.2081326314,80360.1575185206,1141883.72044042,147606.279743692,265233.004942393,433228.587405017,27958.241889561,867486.411142171,17172.3973866916,134911.009301426,360311.653703889,329260.565090785,205337.839610244,98415.6034602205,106525.726942425,64592.4383512718,106205.672126899,100974.46311737,101436.950570206,133195.398299028,68846.214902761,648649.163657152,238996.39970058,316617.879058529,84099.1290298769,20355.93858954,174912.625495403,98250.6317852139,69884.2535039934,1056301.30062391,28698.2147741032,341120.2729208,82945.7665025545,26406.6133644264,5187.3816388854,590321.151222333,299330.332826168,18412.0747140512,488463.100844861,103967.807694219,29785.8648267712,21244.2967412634,38451.2317707061,646446.326180809,56235.8381730333,49622.7609544096,80981.4512110999,122689.0096723,51811.7096639767,32379.4964658745,65431.3396165412,9644.80399651277,17094.1672292828,96966.199080956,1148199.73153237,24888.2851120167,70868.6892107878,61299.4635149913,78216.38681377,72936.8168953912,103078.604908629,103585.963928879,1052700.28775371,0,24199.2423924103,106801.27313283,94877.8015426639,71119.518034728,31305.4340349099,67588.5351204448,57252.1212239515,460601.416087376,39007.0221267091,50356.1739095134,95970.6610172338,70182.9262443881,47781.4509414668,153801.433441285,62173.3143798602,41543.224696879,54329.7364455105,72460.8831023925,46205.0065968416,114469.39428307,210570.796067287,31759.0893524613,364441.78761446,37142.0504765188,2148587.46780154,327001.61249517,10246.3536014127
520273.93457465,43226.3383260448,236571.256213632,52558.2636946094,223139.951886741,363543.717465712,118613.572600771,74004.2336877568,228631.847886657,64895.4767966395,58286.0607644296,1154755.56080938,170487.648015373,273671.456715793,443275.977351163,21199.2283479046,877947.850413991,7923.82417891149,143312.582895781,374174.260329072,334999.219064155,215664.607698813,94470.6835365469,107056.121353538,42749.4311894574,83942.0731321649,78747.0451513507,79206.9039351561,140816.831960452,45174.3462863776,656683.727878011,250607.202745354,338150.693919474,62007.1378532123,4192.30915405667,193459.035281056,75186.661317848,46171.4759614237,1066718.24338778,46737.9784563144,363024.658945649,59797.3666150877,47658.8311695341,19058.0317146683,600236.753730583,305437.857106685,28162.9520906225,505084.873379464,81723.928946349,10973.275465787,8508.04017865379,14596.224141348,656523.421028173,50892.1474209329,39064.4242663644,58887.3404562651,145608.319085134,28471.1614607443,21402.9422862516,41376.1718587363,27331.0711971202,37473.0138514215,73920.6750579574,1158957.24785254,8657.21146909011,46928.2573600312,84383.3325953411,55055.9135627414,84737.7242331674,80839.5076414291,81344.1209834708,1062873.28801549,24199.2423924103,0,84542.8800194927,87318.0384638276,47182.2252107494,52843.8227069087,43628.3723773293,76802.2654873614,471837.126543869,48785.0407552479,67999.3927496392,118936.639085703,55421.2981099792,24234.495462867,176673.097990182,85264.6754934511,20653.5925474576,30956.2865837249,48553.5429030014,22772.9037425437,137403.500680762,231706.591990298,52554.4794813652,373156.807918972,58782.1699193394,2158047.81003605,337009.867511843,27995.2857129125
583069.785008926,41723.0151125986,310053.651156324,55234.4167191118,299736.785486822,438354.970469402,202062.82233253,10609.5913464951,311386.828011736,148472.232664597,26446.5519387465,1227734.46865719,254405.373683691,341835.374594547,512504.756457199,99552.6021657956,946264.376635241,92444.850636849,215623.417474053,450851.58215831,396302.030357373,288499.274439688,150003.587318944,169273.838688248,42209.3698126521,946.696259805898,5827.04831541123,5364.43479965366,212052.595431246,58191.720268618,720241.354545054,324858.15364812,422690.871055379,22714.1161907856,88648.2147792819,276795.672282713,12597.8287942011,57219.0263194368,1134595.15470179,131173.30444574,447531.753382738,25871.0365044031,132050.951490007,102010.60153875,668250.916583787,368144.236464424,112052.244408715,585412.855525679,2833.85895920968,77038.4363769533,85569.7510486286,74110.5710786757,724648.253222086,116384.020958468,102065.791849142,25881.0145176281,229489.10115172,68191.0722298456,95747.5964827945,47126.2652115408,111771.429437381,121886.520993828,13220.9732820908,1227460.98195197,81939.7578155733,41488.5434660331,168091.900930239,30356.2516786647,164456.404919457,3722.8873802237,3215.37030134803,1130207.82521676,106801.27313283,84542.8800194927,0,136467.166303558,41252.6913645515,137218.381219714,44589.1626816391,161225.312982918,543231.337105816,130087.2965196,152004.592962087,202766.36736643,99194.5065761034,69411.0268950778,260599.193592415,168972.855193893,65259.0609583289,53889.9692836953,39982.4688141691,61931.6844911031,221267.995941357,316222.414489786,137043.185831716,440331.06397218,143166.693783326,2222816.57813838,407199.012685053,112454.361936871
446631.199176587,110223.613760111,179395.258430488,81252.6358922854,173612.744075877,306987.037431657,110618.189116753,129027.820437338,201473.802979558,106932.526271974,118811.493270197,1093089.33553385,182360.931813444,206739.512167891,377031.843088703,68712.104797261,810110.401715169,86018.7170449966,88661.0993802918,321518.118163849,259865.595838534,157783.354819383,15400.4093067429,36939.7318279498,109974.184977822,136036.478429822,132325.329312011,132649.446016771,83992.8149860064,79220.7933904845,583792.329460684,194675.945152181,326252.878949078,121117.109470026,86733.5845149927,172808.386146074,123972.563440884,80002.4043672156,998319.235571978,83952.6718814586,353186.824873648,113368.505134887,92368.553557121,92673.3408513239,532184.87899968,231691.367455827,77487.8894944358,460964.823686516,134437.467070632,96906.0337151038,95382.2910471283,82068.718834556,588563.203182952,38659.431353181,48279.9262464588,119186.892027992,161568.502160755,76418.7467170322,66395.5692248484,94489.4523087371,87112.4996108815,89199.8202123899,123312.549957604,1091271.17908034,95942.2642945851,98520.9256297592,117400.329833622,110319.15926132,69289.1344653212,133806.520169607,134166.159973819,993861.018116507,94877.8015426639,87318.0384638276,136467.166303558,0,98679.6546546083,94352.4977975222,96485.0299750893,95130.4279854976,408639.696500239,66094.5040079076,85275.3007470949,140765.889125856,38242.7427612651,78285.8207680636,187685.919340137,117923.780374564,100165.685649616,96989.9110226344,99537.0270202708,93775.8404545715,155010.403248491,222877.657613387,91834.6811614568,304405.1157382,96613.7083409907,2086378.26927948,272597.23872308,86861.5700290226
544733.554084369,17246.1835172408,269184.769745354,21038.6520618775,258558.32294838,397427.205992011,161810.334770451,31868.3032954318,270627.230584541,112043.100526931,20180.7723636641,1187276.13662316,217360.937574649,301893.167584533,472576.959230459,59152.9199423734,906744.843641781,54930.2198381854,174703.585499512,409729.359587574,358059.491950914,247680.993639753,111197.214164065,129518.353877574,17366.0514859182,40698.0635163885,36006.9227958743,36416.7913205448,171244.975717806,19818.1893403309,681815.376823554,283915.196713787,383719.083782464,22526.3009633369,51254.9465602546,236316.447909385,29871.7916758272,19292.5220735928,1095222.18088874,92411.1722353507,408935.286064143,15589.8921321103,94460.88000886,66007.0985333369,628694.47242658,329476.460097355,72916.8432269312,544181.533180976,38680.9761960358,42761.9545696979,50725.5082547891,34509.2632486778,685094.857912929,75360.4271134562,60934.3080540371,20533.5422455124,192529.709132523,26947.178435686,54992.441970775,6120.85778430083,74237.8027787154,84318.830528161,28735.8941436347,1187954.87258135,47310.7394390364,266.816992567325,131470.998770187,11796.296226629,123386.526727598,37881.682530898,38337.2618138654,1090966.1639591,71119.518034728,47182.2252107494,41252.6913645515,98679.6546546083,0,99626.9459844188,3793.32306773688,122161.43017508,502900.61396425,89533.8372707042,112422.257313364,165921.932279804,60512.2513986859,28417.8191127018,223535.777141351,132348.393313551,32267.1528191264,17457.0643896112,1569.57840366317,25120.7194410857,184345.067477528,277068.472055624,99085.9217779969,400763.134646357,105517.25102206,2184362.55551508,366974.701090834,74855.3836440018
488556.211906281,95607.103939959,199047.714357863,100849.560657829,182384.617414974,322544.92508027,70149.4303736644,126637.093835224,179680.292616917,14234.9090170069,110836.192344417,1113037.39676667,117741.491455082,240682.479300993,406742.75435968,44400.2699970413,840321.865854165,44934.4073379668,112160.293307715,331226.406817275,306915.237655608,179532.657489751,92857.3045147522,94538.7059450061,95122.7173430875,136620.821426054,131402.869669745,131864.427986736,111348.107569163,93537.5724821382,623527.70417126,211872.303153617,285634.030339786,114569.109389553,48710.9190941498,143860.302748955,128019.115546088,94690.7685713711,1029107.67255236,10828.8737536288,310331.222153313,112639.812246724,5387.40297539829,35573.3310790947,563735.995718215,276779.587267865,28070.3701510498,457864.897744402,134390.283418852,60514.4716097752,52072.9111620616,65309.4469160371,619689.098640974,59094.2335887388,60250.0349467284,111447.525525317,92904.9693715232,76662.0425377021,49792.5396677878,93651.7570795093,25518.2742960797,15442.2537193234,126761.506913836,1120741.7126038,55664.637322193,99369.752039323,32243.3716772824,107889.240415727,49696.7157318597,133502.822923016,134009.195695883,1025686.23580066,31305.4340349099,52843.8227069087,137218.381219714,94352.4977975222,99626.9459844188,0,96008.2420510835,26431.8731768826,433165.113951171,28271.7312753322,22039.9327505011,66337.5443657752,81724.6028067736,73294.8860699914,123921.224571992,33088.0957661108,72191.0161906486,83785.1124967093,101006.637856054,75599.8602951791,84726.7566301678,179418.010060929,2651.82030170062,339218.560718753,5948.54145909285,2121950.12441299,300805.041083351,24853.3941316398
542237.779469549,16760.8857654702,266125.706234548,20904.4930449727,255349.118689004,394336.602773274,158233.977467817,34988.8215468674,267113.926876385,108453.42655182,22416.5463256608,1184318.55645396,213742.811198979,299097.300747297,469766.975247795,55572.3102596333,904007.769648161,51345.7832837426,171639.190037141,406551.117979571,355600.900677783,244643.240486118,108756.370053865,126831.796330348,16779.6846405382,44045.2749570375,39250.5513154259,39669.2493025788,168223.078968311,18413.7972601978,679294.871574395,280822.073144487,380098.925717709,25048.3586177694,47673.645523295,232765.906830835,33388.0811162584,18045.2968955289,1092512.35883734,88778.9531046944,405307.758743387,18847.9096359491,90861.2314460623,62460.3228461885,625957.353301741,326946.281994039,69295.9959456492,540826.778676433,41976.8604781613,39462.8338060911,47318.5635117681,30873.6768321406,682356.865358494,72295.1662375623,57831.6134633511,22883.0515035607,188912.652758918,23656.8588588834,51448.2486976419,2929.17415247539,70640.6268777769,80725.0826959878,32244.1550244407,1185216.02987551,43948.247650274,3546.07115931695,127876.045002727,14645.2464453223,119935.395854344,41163.1132192987,41627.0369473374,1088281.59209937,67588.5351204448,43628.3723773293,44589.1626816391,96485.0299750893,3793.32306773688,96008.2420510835,0,118536.249444117,499990.06633379,85983.3337378825,108807.74672046,162314.514611358,58259.9420171837,24934.4651479456,219918.835110023,128746.86811714,29219.7719635975,14320.636403681,5031.03682735503,21724.6610360877,180731.544735232,273449.712521242,95456.2037140743,398039.650805217,101896.189792859,2181813.55023011,364100.8449257,71250.1774120754
464759.626041045,120016.662687672,174346.387168057,120351.308485707,156882.875347311,296696.782980401,43723.5773368158,150727.305263119,153385.836356878,24516.2911848298,135070.330878222,1086887.72586108,97126.4467700311,217166.470522465,381763.049212476,63738.1135565903,814872.257506914,68961.233791276,91359.9493553259,305059.219318629,284727.417709572,155402.033869602,89385.4274853371,84976.2485018047,119538.486903588,160630.193492449,155453.804304961,155911.755703671,91410.5785434453,113368.050915638,599206.445097678,186770.072099561,261620.573481144,138768.602116032,72741.2585449566,117666.140448469,151365.763953735,114563.106556415,1003626.70886845,30072.8830867175,286774.028039141,136048.300473367,31030.9617376075,61087.5886152919,538629.288986267,254540.743354219,49298.2729775856,431458.923896842,158418.243183892,85530.6077828662,77307.3119029816,87700.7053901615,594477.375775153,67135.2567090052,73532.7985857418,135670.965105176,73058.7281905276,97286.1056045856,68667.8036323612,116072.319452921,50117.3682581823,40455.212537982,150144.508177665,1095134.58955691,80800.1109367954,121903.552345092,23312.267969325,131324.184672598,33200.422951493,157537.520325114,158040.02393884,1000289.9915119,57252.1212239515,76802.2654873614,161225.312982918,95130.4279854976,122161.43017508,26431.8731768826,118536.249444117,0,407673.879270379,36436.8045768265,11047.2185301346,48210.7137487302,93098.3287801945,94496.9951716597,103171.974000476,23642.4374542554,96965.0443819854,107365.711571034,123547.508447365,99293.902937111,65274.88796003,155038.701314499,25547.881267781,315046.723184605,21305.9470663088,2096688.2307818,276095.029190167,49386.0766623806
