"synthesized12","010502088801503167","010202088800802063","010502088800201004","010502088800712138","synthesized15","010502088800712073","010502088800712100","010502088801503021","synthesized29","010502088800201099","010502088800712002","010502088800712054","010202088800802033","010502088801503112","010502088800712064","010202088800802048","synthesized22","synthesized23","010502088801503130","010202088800802002","010502088801503015","010102088801403136","010102088801403001","synthesized38","010202088800802120","010502088800201078","synthesized1","synthesized14","010202088800802078","synthesized2","010502088801503076","010202088800802017","010102088801403036","synthesized9","010502088800201027","010502088800712035","010202088800802028","synthesized6","synthesized40","synthesized10","synthesized35","010202088800802108","synthesized5","010502088801503026","synthesized20","010102088801403106","010102088801403016","synthesized4","synthesized25","synthesized30","synthesized27","synthesized13","010502088800201205","010502088801503002","010502088800712082","synthesized41","synthesized28","synthesized36","010502088800201120","synthesized18","010202088800802124","010502088800201022","010102088801403061","010502088800201057","010502088800712091","synthesized11","010502088801503094","010102088801403091","synthesized21","synthesized8","010102088801403026","010102088801403121","010102088801403031","synthesized3","010502088800201163","010502088800712110","synthesized39","synthesized24","synthesized26","synthesized31","010502088800712020","synthesized16","synthesized19","synthesized37","010502088800201142","010502088801503040","010502088800201184","010502088801503058","synthesized33","synthesized32","010502088801503148","010102088801403046","synthesized7","010202088800802139","synthesized34","010502088800712040","synthesized17","010102088801403011","010502088800201041"
116582.166357251,907310.347338575,128542.761612713,94202.4320106281,137235.497481015,21751.3245521246,33344.3160398057,107094.328579575,724150.592187712,238048.512197215,422216.344391896,144066.303181781,644141.538582422,276830.708055274,344615.203111447,11734.9808048297,96264.7110146021,102643.204021011,12109.6481110934,128207.755960226,41351.7415306864,93926.4989229815,88410.8362673688,134735.39462043,406413.24897386,23311.6004266376,142650.851789194,58686.1596348965,231148.947627436,4471849.41433541,185450.18676761,366155.297535599,102773.574698494,352268.565006559,203813.659820553,159584.182615875,30021.9689689749,50884.2060656471,6119.96687547757,2579.4039260795,90099.4128885666,62173.4811967876,155528.018828583,454654.433986792,61195.9952801107,124117.694978681,104979.278480014,913147.845056421,34938.6913647057,151769.774154294,147806.374983076,295401.497844356,90247.4891443148,26575.2394059135,39452.1750538206,66239.2214709289,80294.744435422,412993.587860809,173978.83577054,455991.377922982,83319.2554085088,191156.487172643,137384.213820014,74155.5140840893,0,117966.158265569,127333.875209266,1365086.93121385,316137.167548871,153111.68119425,31903.2849411743,152234.200901821,18404.5979899776,318120.769593718,137207.887497798,187349.292152478,241888.319637321,88291.5774868096,199268.041071965,1348.69014066836,118607.527809168,177019.386866531,59761.57238391,63390.2797084323,49662.6431174455,1182464.06116532,659847.716040054,60869.7245003459,122601.418426813,638927.867977881,86442.0004258252,19964.8098687741,412560.712597458,321172.372079302,28267.0515195887,237401.58236269,179965.041433138,305080.113711922,146744.320693416,115887.561905475
31251.3544896574,791684.47264912,42353.5864051891,42766.1657228466,47036.3900146036,97379.0454104573,84754.2777655763,30238.1595991347,612894.88555887,132716.405345551,308275.021008042,51127.0964544937,538460.888336484,165748.270093991,230373.857982005,107554.809139626,34449.508963757,47790.6540121647,106639.39394229,21571.4538247285,82192.8616663269,42871.8701064667,38620.5249857754,45717.0767012948,289157.803969881,96334.7911310249,50232.73920173,65587.0891994981,133810.614677956,4365633.93490719,76663.5207118104,249787.192926278,24806.074747009,241373.26524955,97268.9313488746,61275.2186971172,89519.7866432553,70864.2879423223,112251.361566283,115633.924436084,35804.4643164625,56311.9478069024,44022.2935042959,343319.81429877,61013.9863623431,9238.15980097182,25729.544480223,808301.834434452,83264.4253399249,57933.8095403893,53606.1179570321,195810.326365287,31935.8170807133,93340.127623542,78941.3452718683,59710.9385906048,49934.0073178174,299707.243304585,65562.4186643757,353208.110884807,37994.4906883051,82166.492214621,40253.7537159281,45466.5266063639,117966.158265569,0,26670.7773187525,1253591.08830571,210089.826727045,47414.4168840986,87264.7951281955,56715.1754187663,99756.3077461611,204072.487920163,47021.1126683094,81933.5868172922,126555.023602566,39216.0904937504,96349.9396439188,116895.160221823,39900.3056589394,76566.9228700782,64728.6608145142,61885.0275918819,73020.4712800791,1074980.0802846,543800.552951609,60912.0261565525,32759.5822540693,521989.806714265,43772.6794545551,98119.441703063,307065.066814218,209729.722316218,91595.8612071102,121425.097026015,79109.5187415556,192710.613928099,52891.7917746473,39484.3972044265
13217.1537881661,791035.054426324,16736.659772052,36270.6252639014,20367.962213595,108765.264956578,94377.0164647224,56476.1217585624,616515.340215776,113170.15731443,310822.285691297,24749.9520675152,545722.724429949,149898.809381866,233348.228451928,118283.472649264,31514.0701603277,73831.9127490153,115365.20517252,45582.5960335794,97141.8819101844,36509.3158366174,39158.5043761162,19158.5579426871,287064.106216184,104326.26897922,23750.905495343,69629.9270240585,149734.444768912,4371037.89392277,58486.6206212044,239280.799410537,24746.842945014,247249.025314649,77899.4025571182,81761.0822634041,101758.539930504,76821.5972534221,121313.378871084,124881.082933636,58352.0696340939,65957.8507179944,28611.8949210965,347907.496510655,77780.72664507,18814.0614314566,51500.3713983725,815402.362726214,92677.6668540486,80315.0688024542,27577.8689306919,208933.463772067,53213.9603382382,101083.471906435,90807.5480604445,62342.1901287045,71751.2035279165,302959.26640205,46930.0296292128,362847.921610297,57520.185129009,64216.2091011567,14009.4350291938,62226.2890977045,127333.875209266,26670.7773187525,0,1256343.91451767,219676.589528644,66352.7091621765,99400.4522236299,31168.8047882848,110138.424065425,190790.6698209,20352.9377112644,61610.481855299,130348.016118156,61819.2335404563,75063.5385273819,126208.33334507,18724.1129224693,53643.3319228847,68587.4193026551,65085.9428828896,78408.9661028439,1080383.83357221,542964.580390377,77430.7641757998,9555.35949380719,519771.225189374,66562.1870484452,108421.624827803,315694.844671892,194261.979640946,99325.8351059233,124394.78781358,56440.7231521646,198118.317026549,26760.9211091723,19963.6399058445
1269539.04928807,480787.868911125,1265386.96849911,1291784.07788432,1259225.31979127,1343340.46612379,1334342.28425089,1258266.88971304,640981.708581125,1185563.21892134,945645.635811676,1254114.85166701,726966.052946107,1143731.56358911,1023426.66615862,1353464.13535465,1285094.37184319,1262958.32899239,1355536.84942933,1238771.66870261,1323998.25960464,1291997.20240222,1291151.96781266,1261098.59710954,973248.486249922,1346741.92073201,1255171.2727249,1319112.91104234,1135858.60369214,3122312.89038938,1212502.2108983,1048387.00104225,1275661.8777315,1013074.77833588,1204276.4293595,1205514.12133079,1335085.67032047,1323819.82964699,1360281.31253118,1363129.50932312,1275470.34606668,1308234.69856922,1229871.04377348,910687.80878686,1303990.33920193,1250415.99475067,1260905.50549545,473731.787788736,1333195.20424144,1213422.60240639,1251322.51138312,1072816.61312365,1276143.63123599,1344162.08894017,1326439.81564448,1313266.11401129,1284809.43793237,953926.160676545,1220833.53444965,914602.028393803,1282913.81960112,1208273.37052611,1253773.65988959,1292317.2774694,1365086.93121385,1253591.08830571,1256343.91451767,0,1049364.21074063,1212540.01211618,1333294.83893924,1248027.56498805,1346999.45632567,1101207.83357798,1259246.00033935,1216560.47678101,1127240.05034644,1277006.49218477,1213438.81524696,1364189.59477012,1273249.5778443,1229694.84827158,1318276.03906378,1315475.24927112,1326117.75348034,212406.692113563,720311.038652541,1304361.32624711,1264964.92781321,749495.674085176,1278660.63670518,1345640.98272475,954271.272962831,1111710.73652167,1342531.97519725,1132711.2599101,1227532.46702411,1061102.09145077,1252114.22341855,1275300.65251651
232330.588517924,598709.166023857,232775.122334534,251672.131547724,229181.76478392,294436.368233656,286283.178140395,210074.453039378,408785.977041355,204176.555804732,117793.487521573,226159.365160362,328932.187784842,186214.96097191,59447.6680624931,304454.75347206,243913.43506419,213696.801565945,307007.9001909,192551.817251175,274889.763341704,251836.317956926,248701.873810625,230327.170261398,132303.291015048,298754.319809598,226770.566311747,273965.646235218,87237.1969697747,4156831.81991269,195454.295882518,175260.273918481,234129.215497602,44480.9206888039,199033.799645283,156739.069915468,286225.181641422,277654.128838195,311523.271703971,314253.399635995,227354.372312333,261630.860097112,198561.912232637,141198.98634401,255320.185192787,209010.091449542,213240.59923416,598649.311384537,285257.630856251,164381.271676299,224573.859690705,33035.7840177118,228632.341703191,296361.567456149,278018.857244093,268984.482177566,235875.700284405,106648.975080622,198783.960206524,143293.38270099,235193.883628281,193868.906368033,221801.975007507,244590.577140323,316137.167548871,210089.826727045,219676.589528644,1049364.21074063,0,165356.707561187,284521.42966595,222768.975174386,298244.713589896,177989.881631972,229194.310589228,203142.116844082,94372.4752998372,228606.205742513,208450.520264406,315273.14325126,238232.745092742,214054.67608615,273245.624250233,270855.669313194,280064.512334894,866680.844746174,355543.520737493,255740.72905943,229142.986842643,340811.591327928,229922.623970439,296950.268627768,97113.4944980583,197682.539370187,294799.958862915,101166.006676656,213188.700356786,38732.480338987,225017.999616415,239639.115721797
76016.3666156414,754440.426694868,82868.4753884111,90155.2095166209,83889.0326800462,131406.181122559,121805.575299249,46096.0656119068,571560.562592643,137782.001800686,269130.074857913,84881.3758925201,494284.004820046,160212.605652291,191649.240167137,141679.128011097,81778.1880641468,55122.7168334915,143127.371714375,27474.87966019,112796.979638044,90261.2869104208,85223.8427262344,83664.9547714254,255860.072879148,134206.367574305,84630.8693134951,108712.696699164,86477.7010453208,4322120.66774493,86971.4700286356,230433.06721701,72198.1972045647,199470.093601405,106015.000192346,15751.9166887856,123127.084647152,112302.86802438,148053.541221836,151043.511472067,63054.7346414511,96308.9705049983,62419.527388273,301874.878029899,91956.1595208762,49711.6440925902,48368.9869600738,763999.933440885,120656.450537558,17738.5183844065,85650.4766449379,149109.289833925,63627.7092881504,131645.122201613,114033.226771805,104030.912559968,73672.6788121953,259882.553126364,79686.7424736534,307808.926230924,70375.2552942128,90783.9023466818,75551.8131824504,79781.0042238582,153111.68119425,47414.4168840986,66352.7091621765,1212540.01211618,165356.707561187,0,121208.586455999,86763.5683963389,134819.574527573,191399.003757611,83886.1268707012,95320.4461156949,90277.3692461181,64845.7685227247,109466.042050499,152162.180021445,84000.6346947443,96559.8269235482,108023.3588889,105762.824109295,114708.441614013,1031777.05109235,507277.141035327,92251.7021575161,75294.235603692,487217.045645443,67085.3940176025,133394.204332516,262458.086019466,201269.479126774,130027.391062733,86703.5196598629,98076.4167670201,151975.264578263,85416.8558483722,84353.6306975526
89948.5763289411,875447.783329134,103136.709955305,69616.3162213302,111808.610254432,10281.2292414657,10185.0682309081,75200.5495914473,692340.963273748,211978.967628565,390315.943954441,118561.464898742,612793.237859276,249268.715580582,312728.652992217,20612.0370264895,69699.424092043,71473.6990547541,22738.7493783445,96444.6721459306,11772.8840652948,69350.2141100033,61888.6539368058,109339.102228667,374864.442668676,17751.9934406267,117161.09788145,36316.6133071731,199982.571971741,4440642.52628172,157879.722028614,336626.83429777,74675.9085594666,320408.544224906,177056.213015104,127855.097713141,2365.1004601838,28429.4448263108,27015.3703650748,29866.1769883015,58205.1287811977,33523.778953909,126836.292680007,422803.375304306,29323.8219439328,94019.0118301176,73106.5088490856,881969.348647572,11477.7851743052,120145.533133681,122262.224162341,264294.72333966,58509.7937784747,17375.3591565618,8622.79149274776,43101.4452584774,48669.0577753811,381090.624744925,146320.530609035,424838.375109022,51574.5855248574,163609.711469301,110712.168005792,42564.2345753925,31903.2849411743,87264.7951281955,99400.4522236299,1333294.83893924,284521.42966595,121208.586455999,0,126647.579963069,13723.588467939,289596.780660769,111781.33170528,160632.208930333,210113.525091451,56396.5431161003,173357.801283497,30966.2886102749,93452.7817182657,151236.685674934,37261.7099299479,40515.0378218032,28715.0047168864,1151021.92105073,628031.468049496,28974.2998615544,95955.8621843071,607252.201965135,54651.0148817857,12493.3316654208,381095.589990288,293626.346861904,16942.2141247414,205701.113487941,154163.479194847,273177.936133002,121210.906965042,90779.5392837038
36928.5830460788,779323.588831595,23720.4838335551,58038.2150713658,15001.2684631653,135358.020094354,120374.869677845,86904.8816971033,609907.156148194,85817.9232660069,304378.94388142,8174.31502001649,543600.053018118,125592.891550975,228354.466234899,144258.885770418,56953.9238060488,104461.846549442,140143.155722792,72335.1667139042,125823.267127153,58307.7841054856,64767.84053373,17556.4059989833,275578.655502764,128964.974065867,9607.78849411045,93549.4426660585,162183.172485112,4365288.77431184,36680.765749712,219220.80508069,53385.3240007252,245447.069590375,52132.508651945,102473.1923226,128999.778921516,101440.78223908,146154.486687923,149757.136376792,89510.3291365645,93264.0323779604,26222.3036180506,343535.595677344,107567.415758539,47817.5976219489,82224.5817135292,812547.971401233,118614.984528665,103142.743028033,4484.64873181317,216543.049777898,84320.4315405996,125677.630842089,118157.304817707,86004.5477365431,102811.741057032,297406.5335905,27232.782265926,364440.591832031,88369.3204733571,41832.4224023551,17284.8754388428,92372.2732273546,152234.200901821,56715.1754187663,31168.8047882848,1248027.56498805,222768.975174386,86763.5683963389,126647.579963069,0,136104.591202145,168458.37323187,15028.8390220729,35938.624487105,129377.701055328,92973.4633277529,47034.8148555171,151096.884601673,33633.7386072925,24799.5444429574,92475.2176036534,88849.4820870288,102573.646586215,1075243.64709245,531520.132004091,107142.422463446,31070.5282074254,506883.276212673,97716.5460564119,134384.102363501,316414.459826898,169678.258171158,123978.145929386,122801.365422637,27735.7480205038,196666.23020678,5594.98793018727,36346.8497612777
99892.821004954,888931.708010546,112425.998839905,78263.8753327646,121137.62829293,4681.64569418578,15805.7798550196,88844.4375829606,706041.161450191,221818.7318611,403888.410817501,127952.932940952,626496.767548658,259946.695329423,326260.038473061,8169.48133217781,79512.1362340467,85112.469399059,9443.97293261766,109808.024958263,24344.832876951,77990.1376705431,71626.6846384278,118643.415439899,388025.143843948,10935.9659566858,126540.375443722,43121.2075148537,213648.294734708,4454329.56266741,168497.814378089,348448.716851976,85443.619393164,334087.176133247,187238.993217642,141575.908768417,12127.852402103,35002.1829622505,13305.1646466367,16257.5300716436,71778.8421752158,44410.6588235729,138073.01706715,436486.587914116,43015.5958095476,106102.42178817,86624.3198821868,895649.287465241,17539.1635238891,133868.114394274,131685.030769646,277953.170730726,71847.6620345426,13216.5965617318,21056.9783816235,50550.2873376467,62386.7321255068,394697.031534971,156975.503059827,438510.185448923,64921.3952291051,174220.368771518,120740.655681323,55751.1737664926,18404.5979899776,99756.3077461611,110138.424065425,1346999.45632567,298244.713589896,134819.574527573,13723.588467939,136104.591202145,0,300828.147164307,121110.083039952,170773.904645527,223487.314407482,70050.0438827281,183071.959231384,17417.983061699,102563.500459105,160849.597933569,44174.8650466073,47745.9702566683,34315.2158002331,1164736.82232185,641451.740596344,42646.2911916533,105927.661782336,620525.33016752,68367.6681601969,1869.98414776513,394810.62219174,304313.119126177,14273.0296242818,218997.158493376,163791.436994823,286793.794199209,130625.081082517,99851.8159218295
201883.350475766,625214.347631369,191357.751752967,225099.911717894,183012.607839816,299248.46626166,285108.237315257,226977.467327811,474268.880767376,88050.8878754712,187434.868899793,176373.199175302,428277.54786375,44570.6728382937,137573.264993683,308946.762177862,222006.203862688,242050.615387152,306145.264488523,203228.495899088,285886.743487329,225374.914573296,229808.935941702,185443.647802845,138605.143558104,295080.684538019,177745.301692158,260076.396561874,191820.861650875,4222993.18319497,133039.828274958,53645.9965701462,215404.514598171,166296.894111344,116599.171079373,198289.431861506,291935.558270074,267503.178287629,312100.218710979,315670.110028054,238906.087021488,256472.640742649,162791.164116566,231482.86436852,265003.263847148,196247.304550889,225500.998934631,687731.671326787,283423.403321305,205855.721474014,172741.776830795,197957.858300668,235787.752882192,291826.523791866,281029.150233314,252622.300519727,252856.809073112,186064.133146425,144346.165899901,279919.291561927,242047.130591874,127417.573897821,181365.424205719,249302.473159607,318120.769593718,204072.487920163,190790.6698209,1101207.83357798,177989.881631972,191399.003757611,289596.780660769,168458.37323187,300828.147164307,0,183039.481535041,132540.411622151,124742.591673991,242079.010307714,123491.460890597,316997.861030285,201194.43323375,144591.86809864,259009.771228873,255441.988528238,268984.858314268,939415.356679507,380909.648265741,264853.123590283,195945.231314563,352406.291343567,246192.651074742,299120.129259608,234290.261695998,19971.756767317,290073.39827282,122412.74643656,141779.754773341,139396.710758251,173770.961678394,203844.058504045
22551.1143252406,791573.469313432,8712.81524329611,43009.7618259276,71.4756028494905,120408.689137905,105395.199265528,76657.0153921127,620457.034153079,100841.460199695,314698.27325027,6858.58568506326,552471.621625931,140421.939895477,238029.877287213,129260.761996404,42149.7716740066,93880.2950220209,125118.36969977,65394.5660317361,111246.577231138,43282.3242918116,49908.870934035,2705.01599791128,287556.455332964,113942.481579072,5457.00518270864,78524.4457075256,164071.312241256,4375685.52408142,50447.9590301494,233419.599279221,39359.7807451987,253936.67109162,66990.6522101677,99579.460830968,114129.555597096,86423.1408280204,131129.716518797,134732.384666222,77207.1365198075,78482.1016761168,30745.4625042031,353140.427646125,93470.7748841094,38978.0957507019,71552.06116237,821770.100085071,103633.048915906,98994.1055940175,10606.4161124959,220937.827522545,71764.0344401241,110653.915352358,103321.235009709,70976.2977423119,90007.5844414673,307397.413520756,39922.5382203999,371710.125837389,75243.544792924,55871.7122533692,8384.39456745167,78557.409396114,137207.887497798,47021.1126683094,20352.9377112644,1259246.00033935,229194.310589228,83886.1268707012,111781.33170528,15028.8390220729,121110.083039952,183039.481535041,0,50658.6497225189,137111.641942815,80614.5611190395,62060.1862873912,136072.127036809,18621.8482082176,39814.7766814504,77447.8748144024,73826.0761288505,87548.690356039,1085347.20184048,543636.50230961,93006.6447882669,17093.2981485238,519424.084706751,85334.6676804349,119392.192207651,323995.807357935,184575.579605988,108953.418919201,130737.336246733,42757.6557556367,204900.595910097,9566.656325092,21320.747678293
70881.1335516333,746191.592785118,59140.0756371368,93336.1797221673,50631.4443504887,169727.78555331,154991.160661609,110718.717923165,579901.80117576,51575.3743380538,275390.128739785,43910.0206769131,517007.773726077,89775.267975717,201196.476824283,178943.058782639,91268.0662377419,128184.192177379,175276.151321638,90838.7221932542,158735.988416657,93616.6445191677,99161.6835639997,53093.3651645973,243377.369808691,164116.542837475,45294.3151613668,128755.259176892,154858.31615653,4335136.94021294,9081.68031406259,183548.129346465,86089.810081502,220795.081364403,16483.4403843238,109626.215871374,162993.061603949,136493.904713183,181280.811110996,184879.677084708,117465.030664397,127111.171879628,38257.827415098,315886.601318301,139262.167628828,72826.8392411447,107189.711201108,784982.97316045,153251.756977342,113038.977112906,40239.1541252394,201823.452848503,112978.335241409,160831.323342924,152064.616540041,121214.134402728,131453.720512856,269137.083128651,16740.7977938912,341752.819596079,118110.85906985,9307.72403569489,50035.1471774727,123588.278635574,187349.292152478,81933.5868172922,61610.481855299,1216560.47678101,203142.116844082,95320.4461156949,160632.208930333,35938.624487105,170773.904645527,132540.411622151,50658.6497225189,0,108864.299120073,120927.942814559,14759.6994298414,186218.041297476,69088.6100041917,13159.53323119,127675.482811875,124069.097147567,137761.497693802,1045856.80179731,498712.613605281,138934.643239619,64861.1919374357,473379.291804562,125570.260505927,169055.600065383,293276.95217838,133984.608642677,159106.271732969,102052.839714357,11068.4002564718,173178.986126627,41276.5490314774,71770.9098093168
143466.456503988,665613.230631338,141662.040711278,164909.32089676,137096.337205205,220388.728334935,209532.062118983,135754.155243805,486795.873838763,116701.968927677,181740.268548699,133426.752231193,415628.683804343,112059.025325603,103853.558137814,230717.817247761,157966.34012195,145213.00557648,231297.834267591,113681.372252344,202432.822855937,165109.158412713,163916.68637359,138502.877736874,165582.848309263,221642.764849017,134166.585128968,192140.629786635,67688.3567528359,4240786.23701235,101092.569889847,150766.272221144,148464.42272285,117027.777024467,105764.948981779,89339.8442537241,212154.452345367,197258.275856159,236546.154691775,239708.705420965,152106.408004739,182122.597655891,106396.501270619,217681.86228741,181205.466661663,123182.617106586,137122.087496817,685180.906309925,208209.977617423,97999.3699907816,131524.356363681,95106.363746231,151641.700711226,218830.120875978,202466.686067115,186116.537732057,163658.309301028,173320.390431342,104628.869304504,235065.333796298,158571.377212697,99620.2102847355,130273.431800798,167759.741194759,241888.319637321,126555.023602566,130348.016118156,1127240.05034644,94372.4752998372,90277.3692461181,210113.525091451,129377.701055328,223487.314407482,124742.591673991,137111.641942815,108864.299120073,0,154288.149034379,114912.793006415,240887.934685393,148251.951490719,119686.269283944,191273.945271911,188379.789130279,199475.081547408,950097.154480136,417986.522568094,181415.689288672,139458.018302858,397250.83823989,156946.308249313,221972.148896314,187068.645718222,140575.871848206,217130.045383253,6848.28295274514,118825.958741623,67898.6136427537,132057.845493844,149998.111028274
59246.2767891336,819232.866541193,73574.8033281442,53427.0955240443,80636.4495680215,66571.1881998555,57700.5046082476,18923.6643956901,636035.309334167,171904.378879726,333974.771632528,86150.9270575433,557258.033271175,204617.738501525,256458.629725539,76837.6145837801,46625.3791041039,21086.7064846741,78538.5413158508,41242.0443770237,48149.2789877566,53313.7667372843,43360.5258211825,78678.5847828502,319548.705726358,70176.2436808994,84994.4624471947,51308.7702044073,145244.518036383,4385223.20133814,115861.90934024,286367.071928016,43164.3999969962,264047.185250374,136431.464195524,71884.7977281331,58292.0009056541,52072.6005233385,83310.8291322904,86245.201309645,3484.01329706979,36253.3090109887,83218.0641691028,366450.787557299,27111.283901158,48155.977774843,17421.4341418701,826685.150283846,56727.4094682523,64563.2381550389,89249.3242279824,209496.901212733,9002.21165351701,67867.7340755045,49461.4506289805,49694.6489509013,10834.6986567069,324712.926958796,104695.763756244,369739.438753984,9536.30032364039,121378.30470653,75731.7445259509,17248.9902188476,88291.5774868096,39216.0904937504,61819.2335404563,1277006.49218477,228606.205742513,64845.7685227247,56396.5431161003,92973.4633277529,70050.0438827281,242079.010307714,80614.5611190395,120927.942814559,154288.149034379,0,135199.056322929,87349.1662838123,66844.6804860237,114762.373317971,51016.1843261657,50171.3261794519,54574.1423363459,1095271.70781197,571955.798099985,27428.7124793743,63749.7788549333,551538.048088036,4743.54822827639,68655.5259004633,325422.583655776,248416.694241691,66354.9443937141,150141.039513987,117429.105626423,216797.08712661,88367.617019956,65033.5960216883
83413.0038688596,741634.097206581,70734.1212431284,105068.320959782,62032.5569983849,182232.083434321,167320.407491123,125352.773589289,578160.678331704,38784.1504278409,274890.262828305,55201.8226802127,517664.486661405,79630.922977201,202326.481344017,191232.780910089,103707.655650909,142832.615513341,187177.810958538,105558.771707205,171949.567296004,105342.008623934,111573.532397451,64546.7326564105,240307.447136923,175999.600451749,56619.3723488267,140583.955687818,165212.264099576,4332916.15548674,22519.7213888537,175654.654829473,99192.2016101077,223358.030582324,9765.29264455325,123486.1891828,175715.794164259,148467.61857497,193189.147775791,196791.799618464,131726.655122492,139869.892836681,52902.0700488322,316203.403592693,152843.713090916,87208.0280505564,121726.096077749,784835.867375363,165565.48941202,127202.762332976,51464.3474911424,209259.714699301,127130.880287193,172712.397508636,164822.150916131,133034.899954105,145657.65291369,269170.171468843,31474.3737448793,344938.047054491,132094.81254595,19302.7159953713,62703.1505393484,137265.963235918,199268.041071965,96349.9396439188,75063.5385273819,1213438.81524696,208450.520264406,109466.042050499,173357.801283497,47034.8148555171,183071.959231384,123491.460890597,62060.1862873912,14759.6994298414,114912.793006415,135199.056322929,0,198131.549741102,80667.3348519652,22258.0512936211,139507.788540603,135884.231506627,149608.219363086,1044379.25002762,494619.542844709,152491.219696409,77409.4669712978,468568.440352155,139866.185020213,181350.977503479,296369.069940387,123238.860714072,171012.511326236,108157.576688731,19304.980715775,176756.161066259,52532.1805639066,83380.581218871
115453.608418439,906329.095185353,127411.041606585,93071.4774979445,136099.738112601,20863.0495768634,32243.4457624794,106166.561301512,723247.60122024,236913.571009577,421257.185739871,142930.633032052,643318.040887089,275701.190912201,343646.185516454,10995.0726699565,95132.481733053,101816.434984535,10953.7868115808,127210.27523154,40550.6075655427,92789.8435310187,87276.1600227387,133605.570528617,405381.612554611,22144.0437340648,141517.033478711,57547.8013933472,230336.484646363,4471046.08957517,184322.674714807,365045.595196011,101657.133553973,351349.965618401,202679.576855333,158695.685435472,29116.2548312227,49735.8947473235,4942.49508123602,1340.79239968889,89136.2479997516,61075.4962977288,154410.512214716,453739.782861284,60261.0346951345,123031.302192912,104005.167867553,912345.972742095,33831.4130805558,150900.461994813,146672.555128918,294601.490100797,89253.0663879537,25421.5034317965,38431.9978631522,65113.5970196338,79417.649970466,412044.017174962,172852.316293449,455188.814669325,82327.1765375506,190028.641121986,136252.525242722,73149.4561793868,1348.69014066836,116895.160221823,126208.33334507,1364189.59477012,315273.14325126,152162.180021445,30966.2886102749,151096.884601673,17417.983061699,316997.861030285,136072.127036809,186218.041297476,240887.934685393,87349.1662838123,198131.549741102,0,117466.993862802,175885.571262206,58632.3009408968,62248.0746948326,48523.4535245612,1181628.7223683,658854.698927836,59935.2610972053,121465.932984325,637910.726357767,85532.6667144541,18928.4040209008,411720.844539872,320040.622887274,27123.9785309876,236392.189549534,178829.741385874,304134.731857993,145612.326948068,114751.442755121
8812.82267243394,806875.227704492,10065.0291611323,24439.8619093785,18649.3562987509,101936.590045495,86868.483860525,66573.7604000423,633773.799926493,119451.103400082,327985.346371576,25476.4913654967,563822.677567149,158846.043116097,250749.01667963,110706.612286533,24208.6583808698,82708.5253095695,106513.468710457,60991.0344461116,93403.4176725452,24685.7214608051,31720.2814676318,16239.4241862744,302765.948897471,95332.7359543817,24076.8138240584,59921.4727341367,168247.114322707,4388599.29123208,68255.4815752782,251142.619382701,23799.1052870202,265259.700668402,85476.8902400462,99092.3956160611,95792.2820819112,67820.5288309378,112524.679474737,116127.260690965,63616.9135319111,60353.9762159262,43494.4544791535,365546.896076073,76507.8965578068,34602.2229524032,60939.4644149964,833427.056827596,85102.9351923296,96899.3205647177,29227.9920357638,227644.546041331,57888.2249285797,92046.6298341896,85042.7074821787,52392.259859809,75311.9582083192,320317.421499044,57249.0483632487,381343.220071812,60250.399391258,73815.3492044284,20364.3407354945,62249.1797839589,118607.527809168,39900.3056589394,18724.1129224693,1273249.5778443,238232.745092742,84000.6346947443,93452.7817182657,33633.7386072925,102563.500459105,201194.43323375,18621.8482082176,69088.6100041917,148251.951490719,66844.6804860237,80667.3348519652,117466.993862802,0,58430.7488413023,58855.1179498591,55218.9733056627,68945.1482547738,1098016.74857567,558840.434537317,75989.8511420479,9168.83913179349,535133.715885055,71424.4485618388,100841.704407981,334088.967918609,203053.379764953,90349.183956119,142170.343551543,61369.3752914229,216119.688705855,28183.7477942429,2810.23548295115
61314.0918071482,759330.131847927,48481.9860967764,82817.4166271949,39787.1562994048,160046.988127406,145109.387663523,106295.957826922,592922.67513945,61029.498101873,288256.625938376,32956.6446903454,529567.987417088,101241.531859053,213741.339393391,169008.181743771,81554.2810578443,123942.537402247,164931.836311177,88290.9278393706,150059.400125581,83096.1698877205,89408.8839780394,42290.5445570492,256521.739869801,153757.107169712,34368.658988009,118338.043124372,162097.67471217,4348193.86323269,18738.4486797792,196057.722472344,77336.5634769121,232882.178425854,28004.3237906568,111584.743904144,153592.823915485,126228.834787239,170943.17148095,174545.826064683,111278.984372653,117781.976468262,35329.8089720968,328572.94982045,131275.371275901,67358.2288779247,102251.545155318,797716.556927237,143352.440666194,114047.233139702,29213.1449597392,211434.261339864,106434.343403003,150468.150932546,142720.827675791,110783.289415798,125013.786833435,281900.209690083,17898.1901996154,353516.890110937,111072.691333265,21714.6302776218,40760.7562827727,115816.406727727,177019.386866531,76566.9228700782,53643.3319228847,1229694.84827158,214054.67608615,96559.8269235482,151236.685674934,24799.5444429574,160849.597933569,144591.86809864,39814.7766814504,13159.53323119,119686.269283944,114762.373317971,22258.0512936211,175885.571262206,58430.7488413023,0,117258.045785322,113640.571057276,127362.269612011,1058828.90637706,511864.28117891,130890.31823264,55351.2567271016,486499.565896018,119477.065103842,159132.071189041,305108.655287612,145155.500821752,148766.656137106,112894.551884264,2967.14285579933,184950.501952758,30277.0135249821,61134.8552914157
