"synthesized11","040901088800304008","synthesized32","040701088801502301","synthesized23","041901088800103027","040901088800304054","040601088802303004","040601088802303081","synthesized6","synthesized22","041901088800103017","041901088800103137","synthesized16","041901088800103012","040101088802202106","040901088800304075","040601088802303005","040401088801103085","synthesized1","040101088802202073","synthesized31","040401088801103004","040901088800304125","040401088801103058","040101088802202238","041901088800103077","synthesized4","synthesized19","040401088801103164","040701088801502376","synthesized9","040101088802202029","040101088802202172","041901088800103047","040401088801103076","040701088801502043","040101088802202007","040401088801103022","040601088802303061","040901088800304144","040901088800304099","040101088802202062","synthesized30","040601088802303035","040101088802202205","040701088801502263","synthesized25","040901088800304188","synthesized18","040601088802303020","synthesized8","040901088800304166","040601088802303050","040401088801103128","040401088801103040","synthesized29","040701088801502007","040601088802303096","040401088801103182","040901088800304120","040101088802202139","040101088802202304","synthesized26","041901088800103107","synthesized5","synthesized20","040101088802202040","synthesized27","synthesized17","040401088801103146","040601088802303111","synthesized33","040601088802303126","040701088801502311","synthesized10","synthesized24","synthesized3","040701088801502190","synthesized15","041901088800103122","040701088801502470","041901088800103062","synthesized2","040901088800304032","041901088800103092","synthesized28","040101088802202271","040601088802303141","synthesized12","040901088800304210","synthesized7","041901088800103032","synthesized14","040401088801103071","040701088801502432","040601088802303066","041901088800103002","synthesized13","synthesized21"
74649.4577206118,325137.224557859,977475.06533267,74274.0712050856,125172.169766585,103319.44313958,82831.4622974583,1494879.12140484,614093.855277244,16661.5785812813,97085.8075835521,51376.4903463815,336010.257767438,2835450.25718082,6226330.33266168,222835.689991052,109458.355746154,66056.6581896224,59958.019554941,42976.0006756532,134253.764662516,102067.058849721,12529632.769483,1219322.9157247,130799.949286361,87215.1614535559,69430.062983594,129522.242039236,2707633.36799741,59670.090670663,78618.7978950327,113995.441788913,245882.072021625,4630251.99634984,111765.530932699,1010741.16988207,106940.545025157,9601.64145695807,1474325.56409017,68109.8654589702,65295.9754810948,239612.829125582,106141.219699489,54659.5332414621,0,1409464.66733438,41850.1716236638,21157.7211936769,71141.9482923576,73174.167927421,70647.7026453913,98783.5664318884,68019.9846292408,60082.9241431614,73457.7661455728,10267848.5365564,91927.724328162,136576.678387568,63692.279966391,688004.551991538,204295.468174289,26852.4054670172,74389.8383590576,604239.627491283,98396.2152447601,111102.182048779,104883.266482928,908864.111458251,27726.9350384288,140413.55732087,267946.436766821,178705.104231709,390384.659052216,100424.649621935,99610.1594371378,71787.8377047819,158249.591450628,227439.838220906,82336.5848128147,48925.6847946127,352525.282133177,131293.184217137,295068.403361124,40084.8475647069,50911.6092546365,1298565.84462808,247514.196607041,291807.700662404,6674.04053895359,109490.063862563,2084630.69671478,369784.801032488,210177.504889803,37622.5646178694,69771.6098684833,76166.9130637528,145912.625557507,76284.2570669547,139381.339585445,115918.282109643
1476375.29989105,1087480.56403883,439573.138785259,1475667.4612579,1375014.70453124,1394911.6358731,1329907.30952216,108941.882508543,797873.098343368,1422936.14088554,1506084.1835732,1439363.43835541,1073526.78640599,1439552.91639402,4826079.59694778,1191623.60678198,1518921.51688075,1469188.98282142,1442694.56433108,1451313.48372703,1278423.51057586,1511387.59319831,11129868.9376364,190286.346706098,1361035.20195849,1494705.87669729,1478104.04769982,1312921.22864668,1316658.76724765,1449074.07973473,1483022.30017855,1523393.22174316,1283211.24937196,3231447.81649208,1521206.12780358,400258.54345118,1516059.15106246,1410157.85638006,178979.307844619,1455740.33996299,1427331.2856852,1287619.74564506,1515584.05294476,1464056.2824446,1409464.66733438,0,1451313.84022073,1404598.42275807,1477179.95660766,1337379.64529583,1338886.8712143,1507915.07487307,1451933.403296,1441882.00411188,1482674.36261287,8868615.29067141,1317808.14690743,1288343.12860768,1464556.12350693,730386.291069859,1205295.80913769,1430344.92403175,1380939.60371688,807195.603943942,1507821.91816009,1520548.7643578,1514301.06745651,522339.427400951,1432000.96266251,1283407.99974704,1146319.20595523,1332093.3711925,1022881.69183615,1509800.73203779,1508800.64943911,1478262.78826275,1255578.45737735,1209333.57856486,1418072.01047499,1455867.21996375,1063666.44113547,1369795.33431524,1133954.50842509,1449531.76387025,1440943.30421994,190342.409622607,1282068.38086894,1130017.75798383,1410127.56200647,1378921.14474393,690457.179647882,1041825.1319707,1308709.62578492,1446735.16189519,1420110.22641051,1479069.98562182,1326844.92397786,1348256.34591326,1344270.45258853,1525260.87362273
41671.6963089177,366740.765040563,1019247.25532562,41721.3915684097,143749.545932862,117881.414425412,123588.358544241,1536697.26924123,655871.264885689,30167.4550804881,55562.40351784,43770.1424603774,377848.765434782,2877126.99919223,6267998.02649758,264065.328250404,67612.8598695083,33511.4084257986,51085.7686414425,10212.4056088291,175364.175635398,60352.9404502921,12571258.9625118,1261169.86660722,152586.400909292,47142.929367798,28920.9741827589,163648.909584213,2749253.59020821,45050.8875066559,42214.2672003743,72205.0734255025,271996.139643237,4671912.08060228,69942.0647791982,1052581.23325123,65370.4227812114,42354.3684570489,1515934.86356519,50614.9109144873,67823.4488330461,265544.161885014,64298.0613693152,13103.1957539331,41850.1716236638,1451313.84022073,0,51292.3276957271,33854.4425840877,114678.247892554,112480.424354586,57154.1713327817,53629.3974009382,51907.6206135771,31897.4280318136,10309468.826978,133712.663640482,175001.484732517,34763.4997894308,729558.505297035,246134.214865458,26896.7700595385,98860.7905843401,646032.402394733,56592.8509075953,69272.8490678986,63053.3500360693,950402.48816092,25518.0140146416,179157.644835195,309311.646407946,202095.261276098,431936.083255362,58665.4870071445,57935.735516032,33866.4230815087,199336.489229232,265555.206634939,89228.6364320505,16662.4123551837,393881.030304851,150675.536569937,334892.373997643,2322.21829228298,41626.5580567058,1340182.0522165,273674.121244943,332352.812855672,41688.6980311436,128700.635169556,2126358.04385905,411448.848923015,235087.802354012,7156.17321428064,76351.1605901416,41677.2648949304,174123.077192118,112824.869391514,164365.677587148,74165.9796460875
89888.0408900241,318266.353793936,971256.956738104,89666.9711102916,143523.531846251,122958.398601561,86192.5321530823,1489049.02008051,608029.340858371,21335.2720247422,106048.01349033,71521.7242558796,332005.425339797,2828504.10288152,6219305.80122074,214795.129080097,116221.402324571,81187.5260953687,80261.109077201,48024.0794403083,135265.067725994,107967.976440566,12522394.0544898,1214596.13846414,148055.136317597,98433.829530433,74274.3618783177,140184.47490576,2700412.16321637,79110.2214272636,92379.792597558,120080.027761878,260249.27755,4623197.73271022,118175.296162322,1005330.62909342,112193.671430938,12359.5359201883,1467102.45658044,87341.0937055974,86447.5184799746,254105.809556351,113441.831717054,62206.6551416967,21157.7211936769,1404598.42275807,51292.3276957271,0,84285.033842696,67636.8203018754,67858.1312337823,107406.529135528,87782.8893319168,80471.6473690852,82657.0075819399,10260585.503696,87738.9923032197,142654.758252094,79953.4911693074,685714.519053027,199655.437437807,45561.2005738313,92047.7277068061,598319.072247466,104890.214408913,117610.817372878,112396.351741197,901405.006009964,27792.882854206,145981.139673559,260234.701467804,194781.518641538,388407.462115752,106587.657995148,108075.728808525,84572.2781769363,150033.329556504,232889.399673822,103265.005630622,51557.1975813085,344657.777055064,149323.957618486,297656.703720383,49080.2262761128,70796.7568038844,1291388.30592499,261849.16552782,293021.40265123,27779.3267873002,127911.746162168,2077997.78479563,367286.200057277,225340.843896777,44982.2064969351,90823.6832058542,90806.2154812872,160153.938019921,86460.4404958299,155262.639181986,121733.366910858
11596.5993713576,395148.665250847,1046552.96756614,12247.5088300375,144132.997302185,116885.639313219,147292.947483712,1563509.36949265,683228.491475767,62950.8324634329,31620.3625205678,43125.7645580184,403830.30660132,2904909.53382998,6295797.49531652,293558.920363695,47709.3111550808,10378.6503799567,45075.5229248162,41251.8332847082,198965.680306951,44293.4329931613,12599239.7269876,1286942.91867726,155219.142134715,17901.8479687602,33037.6268174842,177530.738091795,2777299.5549683,36695.9926279243,8432.90499133481,53349.3717209748,275220.517881382,4699756.60107169,50591.078786826,1079105.16432675,49970.5635436262,74107.0729364169,1544066.14125836,36060.7530573345,65409.2419039673,268693.28569535,43512.6462358627,28228.3970910402,71141.9482923576,1477179.95660766,33854.4425840877,84285.033842696,0,143904.377028316,140442.309322552,33897.5076377163,40962.6503863034,46148.4981900494,17127.55262511,10337477.7379392,161867.495285565,193840.425617759,16417.5047826294,753119.54182739,273274.612433593,47069.351361564,107884.002542391,673268.356949861,39737.608643336,49765.7781153796,41899.537943137,978849.592865579,59371.4391231725,198380.856757184,338467.910250076,204233.530263891,455807.340219221,42271.5433384497,35002.3348009025,1732.67676393582,229156.521042455,282701.556821977,85630.7393017211,43602.1047389105,423004.398498608,151342.406716712,354475.59447934,36143.7887838128,40874.2082228546,1368296.10766951,276917.120216912,353475.50614324,68714.4081160292,130631.413591205,2153881.49988271,435908.646008932,237820.90142233,40919.03798414,75025.170886319,9507.37772665115,181660.354800717,131379.085535325,169279.672044791,55707.9391896328
146133.157478123,252062.664910353,904687.810908812,145633.275819303,134983.016638422,126038.837074018,35473.5124513774,1422273.43281835,541337.50424826,85613.2015560861,170166.642231873,115120.626920921,264448.491108727,2762457.82452914,6153325.20979751,149700.288417054,181980.075000051,137841.416498902,121874.481811359,113980.651612008,71478.7816758816,174180.155754095,12456580.8493227,1147321.673759,132825.698705925,160336.409170835,140750.955166358,99298.6859904299,2634575.57656439,125045.633748387,151018.046958156,186245.685218816,224132.598205775,4557237.45531919,184151.502467997,938326.372506191,178742.648811225,72850.9685800034,1401257.36480376,133365.92706396,116370.7635881,218695.349757754,178844.196861931,127086.255240093,73174.167927421,1337379.64529583,114678.247892554,67636.8203018754,143904.377028316,0,9321.42624965126,171809.77261697,131473.126376121,121507.378071885,146501.883111665,10194790.918421,20273.893383252,88351.9268123136,134558.08416649,618099.277802216,132164.884387009,97417.7247159221,90536.3325110026,531542.694163874,170760.784650592,183526.675968931,177650.209464463,835742.724012396,94670.7680144757,90181.2732416878,194772.863698458,169201.190301979,320874.433666435,172652.275838547,172607.908790313,144662.191266337,85272.6379997059,173380.338742692,122654.472626093,118510.902147553,279351.422802363,138156.242133682,233274.523639529,112756.113883399,115747.566827006,1225504.05685632,225555.794883689,227306.139448609,75200.5971688345,122131.925069265,2011723.36057382,299680.050979016,193895.418954927,109630.691771603,114936.818772043,148073.983862468,129770.922186095,57682.6261810048,132451.582101563,188047.427111199
141991.163377368,254770.627531587,906852.967505031,141447.095765769,125690.719936889,117091.686430318,27058.4959201645,1424231.83369471,543470.177673286,84292.7689530439,167664.701496087,109646.268423958,265530.954633562,2764913.38952862,6155799.95344751,153367.181099037,180057.066836403,133872.947881591,116022.891034979,112605.548988668,68151.6128615688,172512.689817463,12459145.7059088,1148765.18165623,123509.066350656,157256.908501851,139391.494420142,90969.9141071637,2637159.59522946,119667.395159812,147279.809818392,184507.413007707,215931.954018767,4559730.63795798,182323.927215951,940100.950533505,177246.760717817,71539.4133127276,1403872.41455521,127860.569904589,109390.04421914,210423.15252605,176777.792401617,125171.212436611,70647.7026453913,1338886.8712143,112480.424354586,67858.1312337823,140442.309322552,9321.42624965126,0,169394.997514695,125704.435123588,115595.313081741,144074.992735035,10197368.4214043,21425.5465834031,81953.6649660897,130280.519282099,618349.478716023,133654.078498328,93538.8533727566,81720.4791725856,533604.520820807,168937.672447634,181671.873855663,175527.358811476,838516.127542558,93959.5179152339,84156.6988840708,198074.724780795,160195.539271166,320867.162099259,170916.2991884,170234.735135941,141293.383744238,89608.0683276997,168809.58334031,114684.13645358,117586.47039712,282580.377868542,128839.380267484,230620.127899008,110665.004503968,110427.577256824,1228106.66876311,217373.519225471,225393.638303595,71886.5881411936,112917.642003046,2014044.38393993,299941.825986812,185270.161396032,107864.047311407,107459.522133304,144098.09304846,120865.064573942,48362.3109500321,123253.03965098,186383.846967467
40862.5474175991,423864.988892335,1076245.3103137,41781.4290862634,176734.089177569,149429.882291853,178727.232899421,1593592.66723289,712863.117979539,86916.6968336266,2466.54764342203,76991.8220098858,434388.379419713,2934222.10585861,6325098.69974848,321201.660742483,14128.7150902633,44028.4257346995,78369.549321819,59487.7715508309,230593.468069239,14414.0470158804,12628380.6920802,1317731.34845614,188250.236007035,17075.0484262852,35390.6998456643,211347.757529864,2806377.26909965,70041.8490601174,32215.0363535194,19846.83583867,307937.960327209,4729017.21623295,17047.2644796903,1109384.37338658,19063.6269547549,99399.9354522146,1573061.75292534,67916.9213434058,98610.5777444904,301408.001127399,9909.21435645101,45224.0553102808,98783.5664318884,1507915.07487307,57154.1713327817,107406.529135528,33897.5076377163,171809.77261697,169394.997514695,0,72939.7753800522,79434.205012084,25347.8434277436,10366592.8361847,190707.419174276,226990.354149926,49970.0908878042,785056.106711758,302986.832428952,78129.3333486124,141778.902630491,702997.291382402,11121.4869076953,16210.1962867522,8275.8548156884,1007546.29582754,79879.903473794,231452.802583754,366459.879840329,236906.286545098,487535.553084475,12889.6742386221,1353.88605745222,32351.6389454118,256456.630249591,316272.808434707,118064.969781472,57418.3931944346,451027.547114791,183955.10829832,387628.281796377,59130.3713096189,74759.5856527044,1397306.07723748,309634.93577954,386209.346952876,97797.5535341296,163691.277298343,2183411.79765999,467342.684612362,270517.907551549,62648.1414643269,108193.282144345,37343.9443404437,215349.453209518,164400.694162786,202658.870416097,22241.1227248323
32092.1864257907,376008.183492342,1023841.48777516,31162.1506222192,103794.583668924,76490.5360458487,125245.573264817,1539687.76508939,661091.213699818,69647.9411758459,70587.8421851255,16897.0891651868,380446.235035898,2882453.37780102,6273200.59764196,277603.424112475,87064.512892933,30877.022649726,9751.55719321384,63830.787362667,174773.82402026,84839.4528791954,12576893.3635646,1261648.42860761,115428.560676515,55910.7365698413,70074.2129106671,143691.338188908,2755331.04324074,9163.72120702915,40758.1119444635,92783.9241082259,234998.456672933,4677289.08939702,89987.0052757698,1055087.81868979,90453.3412992291,75478.2964617858,1522524.76934905,5023.17463076361,26666.0405201321,228468.863775759,82795.2851969518,58165.3436771646,68019.9846292408,1451933.403296,53629.3974009382,87782.8893319168,40962.6503863034,131473.126376121,125704.435123588,72939.7753800522,0,10333.4535223458,57331.3977147308,10315198.1311322,146342.220106149,164127.108934116,25130.3410840544,725322.583378146,253010.948860197,42313.3208877995,73038.6679340167,650944.546395014,80305.7149678216,89146.5875866022,81150.1283255194,958262.503325836,72729.7905151429,168959.400128338,321293.369465505,163966.640900779,429165.923021461,82827.812179196,74082.4794344625,42694.145329946,215001.760161288,250027.014282347,45126.1271151777,69840.5046226635,405135.218911368,111015.572845346,323513.425803066,55083.285504637,17110.7356116525,1346802.13784178,236695.228496327,324120.560103798,62460.9477300289,90925.0011176746,2131083.88273355,410142.705599933,197578.227304538,59253.2171021414,35919.0754128166,35599.5020653072,143612.823154517,103838.98080373,130180.4734859,95171.6946669047
39051.2601609433,365676.714160404,1013627.56835551,38144.3533323773,98101.2780998638,70935.2930654598,114913.837729064,1529541.87367105,650840.253390777,63618.5942324885,77095.4745882338,9216.30377289681,370223.226470595,2872243.67710385,6263002.59280267,267310.300456261,93492.0068994781,35770.4587900689,1133.09673337337,61932.3914962481,164520.154857994,90441.1547587711,12566685.4957224,1251596.93544162,109072.707583625,62524.837416412,72116.5688020322,134591.925130296,2745099.27963498,9580.06441695557,47551.3098410672,99189.7447281284,229100.069687973,4667083.40015287,96403.1548262434,1044944.5491363,96116.2759390929,68121.0516958181,1512269.53508179,13885.3056807136,19265.7014343551,222575.013743876,89240.3171383362,58638.005856155,60082.9241431614,1441882.00411188,51907.6206135771,80471.6473690852,46148.4981900494,121507.378071885,115595.313081741,79434.205012084,10333.4535223458,0,61334.9377858122,10304986.7045369,136146.530819432,154316.847509989,29742.6688275151,715474.784391604,242682.054176443,35796.3156157335,63967.5345125773,640700.460022542,85882.0956463104,95565.9019000958,87602.5411752553,947970.01056907,68043.6620958865,159118.928853414,310970.410057737,158137.05156747,419168.635008279,88418.2406310686,80570.3453698264,47844.7694749569,204798.400028983,240791.96944052,39962.4162770722,68529.9425352775,394802.768480972,105297.699887073,314008.223349231,52999.9528354465,10723.2483998771,1336543.37666008,230795.695813237,314384.17324441,54168.0387177198,84487.0133114074,2120887.40030899,400070.217970524,191709.719545644,56635.6971956044,28877.2449995329,42484.6846653726,136029.421743515,93690.884827364,123240.710124471,101569.065941679
28492.6843337594,398550.614057688,1050924.50078658,29234.9749779517,159352.060845912,132246.377968065,153801.080752376,1568286.71729925,687542.076362704,61873.6616740596,23676.5289080972,56819.4705607894,409153.413650567,2908899.43004492,6299777.33178184,295955.333696031,36871.1000467112,26496.6315452306,60270.0418825147,35274.2419782407,205680.792850507,31043.9899199685,12603064.0457102,1292500.84214614,169965.174948656,17508.6386167421,17499.0738353561,188849.455181479,2781061.17878849,51982.2746151454,22288.5730131669,41994.9518522361,290120.424183925,4703696.3764485,39477.9297498663,1084095.27119201,36628.9457722706,74228.1732149707,1547747.46126444,52570.4407904922,80428.7616796856,283601.223012742,33160.0491772008,20651.2298633731,73457.7661455728,1482674.36261287,31897.4280318136,82657.0075819399,17127.55262511,146501.883111665,144074.992735035,25347.8434277436,57331.3977147308,61334.9377858122,0,10341277.1028041,165382.967188785,203083.148358445,32224.0396042369,760139.688148832,277680.570684658,53529.5646253805,120462.664808571,677679.111071544,26722.7939079021,38737.7190049547,31773.117903937,982243.608998221,55500.2559739026,207450.747044574,341187.802966562,219260.749189106,462570.869639679,29102.442177978,26163.5711123002,15516.3844289946,231232.027235489,292906.232307097,101241.280119078,34700.1912908103,425760.552538472,166531.421999002,363600.314241817,33938.476160768,54438.6572497809,1371991.01775402,291815.673579042,361793.719681832,72551.9865320801,145416.917524262,2158087.48835974,442286.191082964,252779.667246854,37696.9647737159,89992.1718386577,25814.0788421267,195174.039774418,140476.315731808,183497.198843448,44170.8779334304
10337773.0220873,9942729.16732801,9291359.62797808,10337122.2974235,10242513.891752,10261582.5121868,10191153.3375708,8776711.37552943,9654390.44601147,10280107.597204,10364928.8858245,10301735.1874787,9934769.40325709,7432746.95375622,4042536.13039542,10045792.8742522,10376574.6595282,10330161.425919,10305739.9657564,10308303.378639,10140523.8525695,10368508.7656867,2261839.83472042,9058082.70475017,10228608.9343453,10354563.1074894,10334840.2816404,10179024.4265955,7560215.98276041,10311644.1118577,10343874.7181559,10380619.5100856,10151409.4811736,5637961.16554341,10378641.8375815,9260935.1635702,10372776.6592833,10267438.876834,8793535.2524812,10318729.0203628,10291455.5137292,10155923.7517685,10373551.8521323,10321791.7182424,10267848.5365564,8868615.29067141,10309468.826978,10260585.503696,10337477.7379392,10194790.918421,10197368.4214043,10366592.8361847,10315198.1311322,10304986.7045369,10341277.1028041,0,10175986.8017746,10153091.0435313,10325909.5508307,9598854.89495423,10064210.6166055,10290408.4059248,10245682.5972043,9664440.93625471,10365286.4443106,10378047.0023869,10372388.922525,9359180.79953119,10288348.8807294,10148090.0818947,10000376.7713904,10200623.2424333,9888223.19812685,10367075.2076284,10367397.486671,10338422.1592843,10110569.3591001,10076774.5030831,10283532.9021398,10312135.3130607,9915929.58734103,10237477.1400449,10001497.1920527,10307536.9686315,10303152.5060014,8969287.04311904,10150236.4544315,9996633.21431335,10269236.2305102,10245775.180966,8184219.74178803,9906061.36077371,10177303.3447914,10304300.3969642,10284708.0516992,10340248.4852053,10194452.1044494,10211397.6802132,10211940.5408832,10382307.1519696
163346.734088358,233357.271207316,885548.629213352,162793.888265558,135944.456425015,131013.058820552,31560.777547517,1402988.98811727,522168.3560886,105155.632302495,188996.213931442,130516.583706221,244620.558090575,2743550.78947198,6134435.06991748,132037.797288843,201231.557057074,155260.633890462,136620.562653483,133525.408319151,52654.8636018536,193590.466651711,12437766.1389027,1127712.45658103,131709.171443001,178670.354862983,160321.988039658,90428.3188611377,2615775.54295396,140574.922876217,168690.829702775,205616.45636374,213549.656076202,4538362.15797484,203465.416720027,918915.580816575,198254.532337991,92375.9743684026,1382482.24897435,148676.297907551,128824.35372502,208420.780805146,197998.01212942,146320.297355498,91927.724328162,1317808.14690743,133712.663640482,87738.9923032197,161867.495285565,20273.893383252,21425.5465834031,190707.419174276,146342.220106149,136146.530819432,165382.967188785,10175986.8017746,0,73895.1248532079,151612.846185449,597982.304056209,112513.169434233,114950.450313779,96825.5855345619,512321.349673445,190073.371397523,202822.756618527,196764.340185482,817105.778826532,114509.189478328,74904.7134716813,176668.114074754,163235.288354981,300684.125509114,192020.24904197,191537.714040752,162718.565638842,68666.7472301989,155212.926489169,132258.56428985,138280.856898991,261161.953567878,138124.450192773,213465.857542661,131863.334500933,131385.332350806,1206717.75122895,214895.65558437,207203.147512702,93298.2118829459,124650.36633306,1992707.82937112,279551.471270323,185361.290798609,128946.196422078,126117.016057882,165481.631261474,123462.369936022,59331.7518314578,128753.750544497,207464.370094224
190897.522983306,223757.875129065,862147.884624875,190103.343048218,101459.693306843,112177.779913198,57175.6227774559,1376867.49183728,500640.357303988,153007.142979844,224864.993462408,152890.577349827,220214.764653249,2720409.56917805,6110905.83050221,141188.648257047,239823.172393892,184683.874481971,155192.734679201,178727.61059302,33690.9992019008,233931.101084137,12414722.9374319,1098071.19794252,90661.51303398,211727.746541597,203900.387431787,32753.858350094,2593701.26108544,162143.837770581,198394.322602655,245060.294802328,141732.122400512,4515130.87802953,242497.458099293,892318.991320811,239326.935616673,141643.411969859,1361596.25388033,168195.443961077,139031.323600478,137064.334390358,235923.78083905,188017.427441007,136576.678387568,1288343.12860768,175001.484732517,142654.758252094,193840.425617759,88351.9268123136,81953.6649660897,226990.354149926,164127.108934116,154316.847509989,203083.148358445,10153091.0435313,73895.1248532079,0,179421.08714044,561197.405261133,105603.612082936,149716.175582288,92653.221044572,490311.122755511,229721.757203786,241728.248037223,234426.370289127,798937.461559853,163970.389057164,5066.67548103156,176720.582676512,102525.991094772,265468.053633356,232057.848183177,228019.67950106,195186.318482138,100325.443916247,90865.2057850701,130592.298162724,185198.56709405,254861.116679951,99688.5556709622,160649.969385455,173832.160601538,154725.802982777,1186023.88895828,142969.222510186,160111.969856256,134369.065024227,98273.688448857,1968872.31220664,247052.068918349,117410.865056053,172701.876059738,131792.662761003,193927.078705104,66144.0267942613,62617.0781781677,79272.0692852227,247251.381543279
11863.8740348741,384290.064800083,1034726.49045645,11234.4434341092,127751.456130243,100522.00788479,134859.98780015,1551356.04642378,671524.236330816,59202.4036700081,47644.0187520468,27220.7003172433,391585.130738482,2893248.78220692,6284113.97565048,283641.724452812,63933.7514568868,6046.13089932689,28664.4906833079,44415.625401858,186133.868009281,60704.8778198135,12587651.2142999,1274292.25594451,138806.261270329,33290.9114816967,45443.6119087195,162056.770904522,2765801.26395116,20279.5457783233,19009.9889563049,69607.85308569,258814.996589993,4688109.5265369,66835.8620121304,1066851.73587459,66386.6250791496,68561.9161356322,1532673.16355103,20466.0662539705,48997.2502455053,252287.689058271,59697.6084438263,35333.2769605506,63692.279966391,1464556.12350693,34763.4997894308,79953.4911693074,16417.5047826294,134558.08416649,130280.519282099,49970.0908878042,25130.3410840544,29742.6688275151,32224.0396042369,10325909.5508307,151612.846185449,179421.08714044,0,739619.92706336,261871.300252089,37354.0771765495,92012.6717950459,661499.427527531,56153.5628061918,66006.5156285343,58069.0577150165,967726.924043177,58563.4165974365,184049.872319531,328208.710847242,187835.537818006,442572.612465031,58679.2932114846,51088.1149303747,18115.5701012722,219694.164944757,267635.134104717,69315.6476666464,49065.1397083636,412603.518246477,134957.752658965,339917.219211715,36781.4787117798,25088.4360202348,1356907.79190259,260511.998163219,339367.745989295,59979.9715859579,114217.543737964,2142090.48476549,422932.987351705,221418.779012308,41614.4018541752,58615.4652865777,14569.5933470765,165396.907105826,117282.354658145,152897.56315691,71975.8217387728
751310.157123654,379845.342119013,326695.714682103,750555.179873686,645021.248833602,665515.873009872,606346.952345487,823446.136664263,140202.991486657,702536.329264061,783091.941075871,713656.650781227,355112.378739296,2168133.35818409,5556324.6921335,480665.3878498,796876.891361109,744569.806746066,716337.54953359,730701.545033217,554470.069714851,789908.243263884,11860171.0936003,540783.942064676,631002.186652639,770898.313961789,757385.671968273,584232.029501671,2043418.57886045,723118.462241006,758404.590658047,801684.918870731,554784.39317839,3961392.2198659,799332.895948403,344609.023385211,794893.750577311,689830.850514441,819997.961147929,729359.023026856,700062.516275441,558892.847505183,793290.761991475,742554.780551886,688004.551991538,730386.291069859,729558.505297035,685714.519053027,753119.54182739,618099.277802216,618349.478716023,785056.106711758,725322.583378146,715474.784391604,760139.688148832,9598854.89495423,597982.304056209,561197.405261133,739619.92706336,0,486884.868823646,706945.49636086,653307.631335604,141319.404618089,786068.448816208,798626.131828416,791912.525328251,294776.307028262,712306.74550659,556367.553673545,437570.460366183,601768.3494594,297625.234617211,788199.447506608,786006.639640741,754321.109608328,541228.296788419,479577.011641515,689641.2429104,735902.940178652,363532.28714168,639686.216515139,404226.855138801,727944.472944545,715379.032005979,647973.86801157,553724.078074807,401478.124278366,687913.271485487,649405.246168765,1416947.63452445,318432.656778625,578924.985447199,725616.00770862,692441.498460255,754184.743106868,596815.39189465,622441.739128349,614185.042659565,803694.045660502
273725.317693137,123034.85848422,773353.722463228,273098.346027012,206924.197202232,215186.280019443,127786.328410635,1290606.99135409,409989.354259027,217648.336444298,301225.4939402,238525.809237476,132379.755145886,2631635.76637925,6022524.55972715,39232.8268409606,313705.031799157,266003.335720511,243336.009302974,246024.050401167,80580.0415039865,306101.457998563,12325969.6289535,1015206.34613436,196253.892751471,290442.375087032,272818.075786806,138255.10498083,2504045.59324491,248567.404141922,279684.795179634,318121.250609499,216462.30955423,4426482.20709804,315957.603613497,806447.055530893,310764.373566785,204868.806689083,1270850.76948637,256099.342647663,231441.956867347,214104.631418448,310431.368240892,258805.817985268,204295.468174289,1205295.80913769,246134.214865458,199655.437437807,273274.612433593,132164.884387009,133654.078498328,302986.832428952,253010.948860197,242682.054176443,277680.570684658,10064210.6166055,112513.169434233,105603.612082936,261871.300252089,486884.868823646,0,226206.764816401,189319.649090891,400069.799372495,302567.513928183,315309.538638109,309178.192035144,705865.546716893,226835.495401363,101018.886761886,71380.5162660057,200986.626379887,190928.885598001,304525.882539329,303840.103229116,274233.144236657,57236.0629918393,106656.42945323,228366.996595643,250670.217705878,152720.242034334,205291.511141086,126226.274737343,244315.964655407,239770.197682334,1095081.81890987,217103.507681071,112900.693082951,205265.280261168,202563.854213781,1880638.69522308,169021.831789842,205414.095606645,241453.041184387,226237.645647638,276126.417527318,169535.614230775,151168.300867225,184228.051758439,319975.329728846
